support,itemsets
0.24666666666666667,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
0.23333333333333334,"frozenset({'Travel_Impact', 'Support_From_Close', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
0.24666666666666667,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.23333333333333334,"frozenset({'Travel_Impact', 'Support_From_Close', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.25666666666666665,"frozenset({'Travel_Impact', 'Support_From_Close', 'Negative_Emotions_Often', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.24666666666666667,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Quality_of_Life_Bad'})"
0.24666666666666667,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2966666666666667,"frozenset({'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Support_From_Close', 'Emotional_Impact'})"
0.2733333333333333,"frozenset({'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Support_From_Close'})"
0.2866666666666667,"frozenset({'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Support_From_Close', 'Health_Satisfaction'})"
0.2733333333333333,"frozenset({'Support_From_Close', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2633333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
0.2633333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2866666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.3233333333333333,"frozenset({'Quality_of_Life_Bad', 'Work_Readiness_Dissatisfied', 'Emotional_Impact'})"
0.31333333333333335,"frozenset({'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied'})"
0.31333333333333335,"frozenset({'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad', 'Health_Satisfaction'})"
0.2966666666666667,"frozenset({'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.25666666666666665,"frozenset({'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Work_Readiness_Dissatisfied'})"
0.29333333333333333,"frozenset({'Quality_of_Life_Bad', 'Support_From_Close', 'Work_Readiness_Dissatisfied'})"
0.31333333333333335,"frozenset({'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact'})"
0.31333333333333335,"frozenset({'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad', 'Health_Satisfaction', 'Emotional_Impact'})"
0.30333333333333334,"frozenset({'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Health_Satisfaction'})"
0.30333333333333334,"frozenset({'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2966666666666667,"frozenset({'Quality_of_Life_Bad', 'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Emotional_Impact'})"
0.29,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.2866666666666667,"frozenset({'Health_Satisfaction', 'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.29,"frozenset({'Travel_Impact', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2866666666666667,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.28,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.28,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.25666666666666665,"frozenset({'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Work_Readiness_Dissatisfied', 'Emotional_Impact'})"
0.25333333333333335,"frozenset({'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied'})"
0.24666666666666667,"frozenset({'Work_Readiness_Dissatisfied', 'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Health_Satisfaction'})"
0.23333333333333334,"frozenset({'Negative_Emotions_Often', 'Travel_Impact', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.23,"frozenset({'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Support_From_Close', 'Work_Readiness_Dissatisfied'})"
0.25333333333333335,"frozenset({'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.24666666666666667,"frozenset({'Health_Satisfaction', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.24333333333333335,"frozenset({'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.24333333333333335,"frozenset({'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.23333333333333334,"frozenset({'Travel_Impact', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.23,"frozenset({'Travel_Impact', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.23,"frozenset({'Travel_Impact', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.22,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.22,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.23,"frozenset({'Support_From_Close', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.22666666666666666,"frozenset({'Support_From_Close', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.21,"frozenset({'Travel_Impact', 'Support_From_Close', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.22,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.22666666666666666,"frozenset({'Support_From_Close', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.21,"frozenset({'Travel_Impact', 'Support_From_Close', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.20666666666666667,"frozenset({'Travel_Impact', 'Support_From_Close', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.2,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.20666666666666667,"frozenset({'Travel_Impact', 'Support_From_Close', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.22,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.21666666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.21666666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.29333333333333333,"frozenset({'Quality_of_Life_Bad', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Emotional_Impact'})"
0.2833333333333333,"frozenset({'Support_From_Close', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied'})"
0.27,"frozenset({'Travel_Impact', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.2833333333333333,"frozenset({'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad', 'Support_From_Close', 'Health_Satisfaction'})"
0.2833333333333333,"frozenset({'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2733333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.2733333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.27,"frozenset({'Travel_Impact', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2633333333333333,"frozenset({'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.26,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.2633333333333333,"frozenset({'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.26,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.25333333333333335,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad'})"
0.25333333333333335,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2833333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2833333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Emotional_Impact'})"
0.2733333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Health_Satisfaction'})"
0.25333333333333335,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly'})"
0.24333333333333335,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Quality_of_Life_Bad'})"
0.23666666666666666,"frozenset({'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Quality_of_Life_Bad'})"
0.21333333333333335,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Work_Readiness_Dissatisfied'})"
0.26,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Support_From_Close'})"
0.23,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Quality_of_Life_Bad'})"
0.2733333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Health_Satisfaction', 'Emotional_Impact'})"
0.25333333333333335,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Emotional_Impact'})"
0.24333333333333335,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Health_Satisfaction'})"
0.23333333333333334,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Support_From_Close'})"
0.24333333333333335,"frozenset({'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.23333333333333334,"frozenset({'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.22333333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
0.22333333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.24333333333333335,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Quality_of_Life_Bad', 'Emotional_Impact'})"
0.23333333333333334,"frozenset({'Time_to_Treatment_One_to_three_months', 'Health_Satisfaction', 'Travel_Impact', 'Quality_of_Life_Bad'})"
0.21666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
0.22333333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Travel_Impact', 'Support_From_Close', 'Quality_of_Life_Bad'})"
0.23333333333333334,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.21666666666666667,"frozenset({'Travel_Impact', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.20666666666666667,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
0.2,"frozenset({'Travel_Impact', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
0.20666666666666667,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2,"frozenset({'Travel_Impact', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.22333333333333333,"frozenset({'Travel_Impact', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.21333333333333335,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad'})"
0.21333333333333335,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.23666666666666666,"frozenset({'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Emotional_Impact'})"
0.22666666666666666,"frozenset({'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Health_Satisfaction'})"
0.21,"frozenset({'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly'})"
0.20333333333333334,"frozenset({'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Travel_Impact', 'Quality_of_Life_Bad'})"
0.21666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Quality_of_Life_Bad', 'Support_From_Close'})"
0.22666666666666666,"frozenset({'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.21,"frozenset({'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.2,"frozenset({'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
0.2,"frozenset({'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.20333333333333334,"frozenset({'Travel_Impact', 'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.21666666666666667,"frozenset({'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Quality_of_Life_Bad'})"
0.20666666666666667,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Negative_Emotions_Often', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.21333333333333335,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Work_Readiness_Dissatisfied', 'Emotional_Impact'})"
0.20666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied'})"
0.20333333333333334,"frozenset({'Time_to_Treatment_One_to_three_months', 'Work_Readiness_Dissatisfied', 'Quality_of_Life_Bad', 'Health_Satisfaction'})"
0.20666666666666667,"frozenset({'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.20333333333333334,"frozenset({'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Work_Readiness_Dissatisfied', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.26,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Support_From_Close', 'Emotional_Impact'})"
0.25,"frozenset({'Time_to_Treatment_One_to_three_months', 'Quality_of_Life_Bad', 'Support_From_Close', 'Health_Satisfaction'})"
0.25,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.23,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Quality_of_Life_Bad', 'Support_From_Close'})"
0.23,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Quality_of_Life_Bad', 'Emotional_Impact'})"
0.21,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Quality_of_Life_Bad', 'Coping_Strategy_Badly'})"
0.22333333333333333,"frozenset({'Time_to_Treatment_One_to_three_months', 'Support_Satisfaction_Satisfied', 'Quality_of_Life_Bad', 'Health_Satisfaction'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.21,"frozenset({'Support_Satisfaction_Satisfied', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Quality_of_Life_Bad'})"
0.21,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Time_to_Treatment_One_to_three_months', 'Coping_Strategy_Badly', 'Quality_of_Life_Bad'})"
